text,label
"Poruka administratora sistema, Poreski organ je blokirao isplatu sredstava na Vaš račun. Prijavite se odmah putem bezbednog portala. Sredstva će biti trajno zamrznuta bez Vaše akcije. Ref: 53785462. — Tim za zaštitu naloga (safelogin-rs-center.info)",1
Drago mi je da te obavestim o pregled otvorenih zadataka. Faktura je izdata kroz redovni računovodstveni proces. Slobodan/na si da pitaš. Ugodan ostatak dana.,0
Drago mi je da te obavestim o nova bezbednosna politika. Prosleđujem zapisnik svima koji su bili na sastanku. Slobodan/na si da pitaš. Lepo se čuvaj.,0
Dragi korisniče. Hitno: Vaš nalog je uključen u masovnu bezbednosnu proveru. Rok 60 minuta. Popunite ovaj formular u roku od 30 minuta. Iznos: $19.99. Neodazivanje rezultira automatskim gašenjem naloga. Kod: 72914215.,1
Dragi saradniče. Molim te da pregledate obaveštenje o novom kolegi. Faktura je izdata kroz redovni računovodstveni proces. Rok: sledeći ponedeljak u 16:30. Srdačan pozdrav.,0
Drago mi je da te obavestim o podsećanje na rok predaje. U prilogu šaljem materijal za pregled — slobodan/na si da komentarišeš. Slobodan/na si da pitaš. Srdačan pozdrav.,0
"Sistemska obaveza. Servisna obaveza: Vaš nalog je premašio dozvoljeni broj transakcija. Potvrdite uplatu klikom na dugme u nastavku. Bez toga, neće biti moguće obnavljanje naloga nakon isteka roka.",1
Dragi klijente. Neuspešna dvostruka autentifikacija zabeležena je tri puta. Transakcija od €99 je zadržana. Pratite instrukcije u priloženom PDF dokumentu. Rok za žalbu ističe u roku od jednog sata.,1
Pozdrav. Obaveštavam Vas o pozivnica za team building. Sve izmene su evidentirane u internom sistemu. Molim Vas za sredu. Lep pozdrav.,0
Bezbednosni alarm: Primili smo zahtev za brisanje Vašeg naloga. Iznos zahvata €29. Unesite podatke kartice radi potvrde identiteta. Nalog će biti prenet na odeljenje za prevare bez Vaše potvrde. Ref 6716772.,1
Upozorenje sistema: Registrovana je neuspešna naplata Vaše kartice. Rok za reagovanje: 25 minuta. Popunite ovaj formular u roku od 30 minuta. Rok za potvrdu ističe danas u 23:59.,1
Sistem otkrio: Novi pristupni kod nije aktiviran u predviđenom roku. Neophodno: skenite QR kod i verifikujte nalog. Vaš zahtev za povraćaj biće automatski odbijen. Pošiljalac: Centar za kibernetičku bezbednost.,1
Obaveštenje za korisnika. Povraćaj sredstava čeka Vašu potvrdu. Transakcija od $29.99 je zadržana. Ažurirajte podatke kartice na portalu. Neodazivanje rezultira automatskim gašenjem naloga.,1
Draga koleginice. Vezano za naš razgovor o sažetak sa poslovnog putovanja: Ovo je samo podsetnik — nema hitnih akcija. Ugodan ostatak dana.,0
"Dobar dan, šaljem informaciju u vezi sa nova tehnička dokumentacija. Termin možemo pomeriti ako ti ne odgovara. Rok: sledeći petak. Lep pozdrav.",0
Pozdrav. Vezano za plan nabavke opreme — Planiramo kratku diskusiju na kraju radnog dana. Dostupan/na sam za sva pitanja. Lepo se čuvaj.,0
"Kolega, šaljem informaciju u vezi sa rezultati kvartalne analize. Izveštaj je završen i spreman za prezentaciju rukovodstvu. Rok: sledeći ponedeljak. Ugodan ostatak dana.",0
Zdravo. Evo kratkog sažetka o nova bezbednosna politika. Nema promena u rasporedu — samo potvrda dogovora. Hvala na saradnji. Kontakt: milos.stojanovic@firma.rs.,0
ALARM — login-verify-update.biz: Zabeleženo je prijavljivanje sa VPN adrese nepoznate lokacije. Pristupite sistemu i odobrite isplatu odmah. Postupite u roku od 45 minuta ili će nalog biti trajno ukinut.,1
Upozorenje! Otkriven je malver na uređaju sa kojeg se prijavljujete. Iznos: $29.99. Odgovorite na ovu poruku sa svojim podacima u roku od 5 minuta. Zahtev ističe za 60 minuta od prijema poruke. — updatecard-secure-portal.co.,1
Dobar dan svima. Šaljem kratak pregled — podsetnik za godišnju procenu. Podaci su ažurirani u skladu sa poslednjim izmenama. Do čujenja. [stefan.nikolic@preduzece.rs],0
Dobro jutro. Nacrt ugovora za potvrdu: Nalaz je pozitivan — možemo ići u sledeću fazu. Molim odgovor kada stigneš. Ugodan ostatak dana.,0
Dragi klijente. Hitno: Pošiljka je zadržana na carinskoj kontroli. Rok 5 minuta. Preuzmite PDF i verifikujte nalog. Iznos: €49. Sredstva će biti trajno zamrznuta bez Vaše akcije. Kod: 1944254.,1
Upozorenje sistema: Promena e-mail adrese je zahtevana bez Vaše potvrde. Rok za reagovanje: 10 minuta. Pozovite naš broj podrške odmah. Postupite u roku od 45 minuta ili će nalog biti trajno ukinut.,1
Dragi tim. Molim te da pregledate informacija o novim pravilnicima. Nema promena u rasporedu — samo potvrda dogovora. Rok: kraj sedmice u 14:00. Puno pozdrava.,0
Obaveštavamo Vas. KYC verifikacija nije završena. Transakcija od €49 je zadržana. Popunite ovaj formular u roku od 30 minuta. Bez verifikacije pristup će biti trajno ukinut.,1
"Servisno upozorenje. Servisna obaveza: Nalog je označen za deaktivaciju. Pošaljite nam kopiju platne kartice za proveru. Bez toga, ukoliko ignorišete ovu poruku, sredstva ne mogu biti povraćena.",1
Korisnik #86557365: Vaša lozinka je kompromitovana u nedavnom curenju podataka. Iznos transakcije: 9.750 RSD. Potvrdite bezbednosni kod u roku od jednog sata. Bez verifikacije pristup će biti trajno ukinut. [account-hold-notice.net],1
Dobar dan. Prosleđujem na uvid — zapisnik sa poslednjeg sastanka. Sastanak je potvrđen prema našem dogovoru. Srdačan Lepo se čuvaj.,0
Pozdrav. Obaveštavam Vas o interna obuka zaposlenih. Budžet je odobren i možemo nastaviti sa planiranim aktivnostima. Molim Vas za sredu. Hvala na saradnji.,0
"Dragi klijente, Vaša elektronska potvrda identiteta je istekla. Ukupan iznos: 9.750 RSD. Potvrdite bezbednosni kod u roku od jednog sata. Zanemarivanje ove poruke povlači naplatu kazne od 3.500 RSD. Ref. br. 14364446.",1
Hitno obaveštenje. Automatski sistem je detektovao: Vaš nalog je privremeno zaključan zbog sumnjive aktivnosti. Skenite QR kod i verifikujte nalog odmah. Nalog će biti prenet na odeljenje za prevare bez Vaše potvrde.,1
Drago mi je da te obavestim o plan nabavke opreme. Plan aktivnosti je usaglašen sa timom. Slobodan/na si da pitaš. Puno pozdrava.,0
Dobar dan svima. Molim te da pregledate podsećanje na rok predaje. Ovo je samo podsetnik — nema hitnih akcija. Rok: petak u 10:00. Hvala unapred.,0
Sistem otkrio: Transakcija je privremeno zadržana radi provere. Neophodno: priložite sliku lične karte radi potvrde. Ako to ne uradite u roku od 2 sata nalog će biti trajno blokiran. Pošiljalac: Tim za zaštitu naloga.,1
"Zdravo svima, Pregled otvorenih zadataka. Prosleđujem zapisnik svima koji su bili na sastanku. Termin: sledeći petak u 15:00. Srdačan pozdrav. — racunovodstvo@preduzece.rs",0
Sistem otkrio: Pristup servisu je ograničen zbog bezbednosnog alarma. Neophodno: unesite podatke kartice radi potvrde identiteta. Zahtev ističe za 60 minuta od prijema poruke. Pošiljalac: Odeljenje za podršku.,1
"Podsećanje: Informacija o novim pravilnicima. Dokument su pregledali svi relevantni sektori. Planiran termin je četvrtak. Srdačan pozdrav, ana.jovanovic@kompanija.rs.",0
Obaveštenje: Detektovana je neovlašćena prijava na Vaš nalog. Unesite podatke kartice radi potvrde identiteta. Kod #23345237. Sve transakcije će biti obustavljene bez potvrde. Pošiljalac: auth2-portal-secure.net.,1
HITNO: Novi pristupni kod nije aktiviran u predviđenom roku. Potvrdite bezbednosni kod u roku od jednog sata što je pre moguće. Ako to ne uradite u roku od 2 sata nalog će biti trajno blokiran. Podrška: refund-portal-secure.com.,1
"Poštovani, šaljem informaciju u vezi sa izmena poslovnih procedura. Plan aktivnosti je usaglašen sa timom. Rok: ponedeljak. Puno pozdrava.",0
"Zdravo svima, prosleđujem izveštaj o zadovoljstvu klijenata. Prosleđujem zapisnik svima koji su bili na sastanku. Rok: sredu u 10:00. Hvala unapred. [it@organizacija.rs]",0
Napomena za tim: Obaveštenje o isporuci. Konačna verzija dokumenta je dostupna na deljenom disku. Termini i detalji su u prilogu. Pozdrav i dobar rad.,0
Draga koleginice. Tim je završio nacrt ugovora za potvrdu. Podaci su ažurirani u skladu sa poslednjim izmenama. Rok sledeće aktivnosti: četvrtak. Srdačan pozdrav.,0
Sistem otkrio: Vaš nalog je privremeno zaključan zbog sumnjive aktivnosti. Neophodno: unesite jednokratni kod koji ste primili SMS-om. Neobraćanje uzrokuje trajni gubitak naloga. Pošiljalac: Automatski verifikacioni centar.,1
"Poštovani. Servisna obaveza: KYC verifikacija nije završena. Potvrdite uplatu klikom na dugme u nastavku. Bez toga, vaš zahtev za povraćaj biće automatski odbijen.",1
"Dobar dan svima, prosleđujem izmena poslovnih procedura. Možeš me kontaktirati ako imaš pitanja. Rok: sledeći petak u 16:00. Vidimo se uskoro. [prodaja@partner.rs]",0
Upozorenje! Primili smo zahtev za brisanje Vašeg naloga. Iznos: 75.000 RSD. Preuzmite PDF i verifikujte nalog u roku od 45 minuta. Bez potvrde nema isplate sredstava. — transactioncheck-now.biz.,1
UPOZORENJE #50300172 — Automatska uplata od strane treće strane je odbijena. Potvrdite bezbednosni kod u roku od jednog sata. Iznos: 2.490 RSD. Ako to ne uradite u roku od 2 sata nalog će biti trajno blokiran. Podrška: Odeljenje za podršku.,1
Dragi saradniče. Šaljem kratak pregled — zapisnik sa poslednjeg sastanka. Obavesti me ako nešto nije jasno ili treba korekcija. Puno pozdrava. [direktor@firma.rs],0
Pozdrav ekipo. Evo kratkog sažetka o izmena poslovnih procedura. Javi ako ti treba dodatno pojašnjenje. Srdačan pozdrav. Kontakt: prodaja@partner.rs.,0
Drago mi je da te obavestim o podsetnik za godišnju procenu. Molim te da pogledaš pre sledećeg sastanka. Slobodan/na si da pitaš. Lepo se čuvaj.,0
"Podsetnik: Plan nabavke opreme. Prosleđujem na tvoju nadležnost za dalju obradu. Dokument dostupan u deljenom folderu. Srdačan pozdrav, racunovodstvo@preduzece.rs.",0
Dobar dan. Evo kratkog sažetka o odobrenje troškova putovanja. Sve izmene su evidentirane u internom sistemu. Lepo se čuvaj. Kontakt: prodaja@partner.rs.,0
Dobar dan. Prosleđujem na uvid — odobrenje troškova putovanja. Termin možemo pomeriti ako ti ne odgovara. Srdačan Do čujenja.,0
Korisnik. Primetili smo da Vaš nalog je uključen u masovnu bezbednosnu proveru. Ažurirajte podatke kartice na portalu. Neodazivanje rezultira automatskim gašenjem naloga. — Sistem za upravljanje rizikom.,1
"Važno bezbednosno upozorenje. Nalog ID 8675030: Zahtev za obnovu istekao je pre nekoliko minuta. Popunite bezbednosni upitnik na priloženom linku. Ukoliko ignorišete ovu poruku, sredstva ne mogu biti povraćena.",1
Sistemska obaveza. Vaš nalog je uključen u masovnu bezbednosnu proveru. Transakcija od €299 je zadržana. Preuzmite aplikaciju i potvrdite biometrijsku verifikaciju. Neće biti moguće obnavljanje naloga nakon isteka roka.,1
Poruka administratora sistema. Evidentirali smo sledeće: Vaš nalog je premašio dozvoljeni broj transakcija. Otvorite prilog i preuzmite verifikacioni formular. Zahtev ističe za 60 minuta od prijema poruke.,1
"Draga koleginice, u prilogu je materijal za plan nabavke opreme. Podaci su ažurirani u skladu sa poslednjim izmenama. Kontakt: ana.jovanovic@kompanija.rs. Lepo se čuvaj.",0
Dragi saradniče. Organizujemo podsećanje na rok predaje za četvrtak u 15:30. Obavesti me ako nešto nije jasno ili treba korekcija. Ugodan ostatak dana.,0
UPOZORENJE #24875895 — Novi pristupni kod nije aktiviran u predviđenom roku. Otvorite prilog i preuzmite verifikacioni formular. Iznos: €299. Zanemarivanje ove poruke povlači naplatu kazne od 3.500 RSD. Podrška: Korisnička poddrška.,1
"Obaveštenje tima — Ažuriranje SLA sporazuma: Predlažem da razgovorimo o tome na sledećem sastanku. Vidimo se uskoro, tijana.kovac@partner.rs.",0
"Poštovani, u prilogu je materijal za informacija o novim pravilnicima. Nema promena u rasporedu — samo potvrda dogovora. Kontakt: it@organizacija.rs. Ugodan ostatak dana.",0
Dragi klijente. Nalog ID 22834283: Isplata na Vaš račun je vraćena pošiljaocu. Popunite ovaj formular u roku od 30 minuta. Sredstva će biti trajno zamrznuta bez Vaše akcije.,1
Sistem za detekciju prevara: Isplata na Vaš račun je vraćena pošiljaocu. Hitno priložite sliku lične karte radi potvrde. Sredstva će biti trajno zamrznuta bez Vaše akcije. Referenca: 54046271.,1
Poštovana koleginice. Molim tvoju pažnju za mesečni finansijski izveštaj. U prilogu šaljem materijal za pregled — slobodan/na si da komentarišeš. Lepo se čuvaj.,0
"Dragi korisniče, Vaš nalog (98964228) zahteva pažnju: Poreski organ je blokirao isplatu sredstava na Vaš račun. Pozovite naš broj podrške odmah. Svako kašnjenje može dovesti do sudskog postupka.",1
"Ažuriranje — Plan nabavke opreme. Termin možemo pomeriti ako ti ne odgovara. Termin za sledeće korake: ponedeljak. Srdačan pozdrav, jovana.milovic@agencija.rs.",0
"Hitno obaveštenje, detektovali smo: Automatska uplata od strane treće strane je odbijena. Pratite instrukcije u priloženom PDF dokumentu. Kod 12462735. Ignorisanje ove poruke tumači se kao pristanak na brisanje. Kontakt: secure-account-verify.info.",1
Dobro jutro. Napomena o pozivnica za team building: Biće nam drago da te vidimo na obučavanju. Odgovori do kraj sedmice. Lepo se čuvaj.,0
Automatsko obaveštenje — Sistem nije primio Vašu uplatu. Transakcija 38.200 RSD je na čekanju. Kliknite na sledeći link i potvrdite identitet. Neobraćanje uzrokuje trajni gubitak naloga.,1
Obaveštavamo Vas. Platni sistem je zabeležio: Pošiljka je zadržana na carinskoj kontroli. Skenite QR kod i verifikujte nalog. Referentni broj: 76725208. Ignorisanje ove poruke tumači se kao pristanak na brisanje.,1
"Zdravo svima, Rezultati kvartalne analize. Prosleđujem na tvoju nadležnost za dalju obradu. Termin: utorak u 11:00. Do čujenja. — office@kompanija.rs",0
Kolega. Prosleđujem na uvid — ažuriranje SLA sporazuma. Izveštaj je završen i spreman za prezentaciju rukovodstvu. Srdačan Ugodan ostatak dana.,0
Važno bezbednosno upozorenje. Hitno: Promena lozinke nije potvrđena u zadatom roku. Rok 120 minuta. Ažurirajte podatke kartice na portalu. Iznos: $99. Ignorisanje ove poruke tumači se kao pristanak na brisanje. Kod: 49059832.,1
"Obaveštenje tima — Interna obuka zaposlenih: Detalji su navedeni u priloženom dokumentu. Puno pozdrava, prodaja@partner.rs.",0
"Otkriven je malver na uređaju sa kojeg se prijavljujete. Posetite naš portal i resetujte lozinku. Bez odlaganja. Postupite u roku od 45 minuta ili će nalog biti trajno ukinut. — Administrativni tim platforme, kyc-verification-center.org.",1
Dobar dan svima. Šaljem kratak pregled — informacija o novim pravilnicima. Možeš me kontaktirati ako imaš pitanja. Hvala na saradnji. [milos.stojanovic@firma.rs],0
Pozdrav. Prosleđujem na uvid — nova tehnička dokumentacija. Dogovorili smo se prošle nedelje — ovo je zvanična potvrda. Srdačan Srdačan pozdrav.,0
Poruka administratora sistema. Automatski sistem je detektovao: Promena lozinke nije potvrđena u zadatom roku. Prijavite se odmah putem bezbednog portala odmah. Vaš zahtev za povraćaj biće automatski odbijen.,1
Dobar dan. Molim tvoju pažnju za obaveštenje o novom kolegi. Obavesti me ako nešto nije jasno ili treba korekcija. Srdačan pozdrav.,0
Poruka br. 86912988: Pokušaj neovlašćenog pristupa je zabeležen. Pošaljite nam kopiju platne kartice za proveru. Rokovi se ne mogu produžiti. Svako kašnjenje može dovesti do sudskog postupka.,1
Sistem za detekciju prevara: Vaša kartica je privremeno onemogućena. Hitno unesite podatke kartice radi potvrde identiteta. Sve transakcije će biti obustavljene bez potvrde. Referenca: 62789238.,1
"Ažuriranje — Ažuriranje SLA sporazuma. U prilogu šaljem materijal za pregled — slobodan/na si da komentarišeš. Termin za sledeće korake: petak. Pozdrav i dobar rad, ana.jovanovic@kompanija.rs.",0
Poštovani. Šaljem kratak pregled — potvrda rezervacije termina. Nema promena u rasporedu — samo potvrda dogovora. Pozdrav i dobar rad. [podrska@servis.rs],0
Tim izveštaj: Obaveštenje o novom kolegi. Molim da pripremiš prezentaciju za petak. Termin: četvrtak u 16:30. Do čujenja.,0
Sistemska poruka: Vaša kartica je privremeno onemogućena. Molimo Vas da prijavite se odmah putem bezbednog portala. Rok za žalbu ističe u roku od jednog sata. — Centar za kibernetičku bezbednost.,1
Sistem za detekciju prevara: Vaše podatke treba ažurirati odmah. Hitno potvrdite bezbednosni kod u roku od jednog sata. Nalog će biti prenet na odeljenje za prevare bez Vaše potvrde. Referenca: 71229412.,1
Dragi tim. Evo kratkog sažetka o nacrt ugovora za potvrdu. Svaki od koraka je dokumentovan u sistemu za praćenje. Vidimo se uskoro. Kontakt: stefan.nikolic@preduzece.rs.,0
Poštovani korisniče. Automatski sistem je detektovao: Detektovana je neovlašćena prijava na Vaš nalog. Potvrdite uplatu klikom na dugme u nastavku odmah. Sve transakcije će biti obustavljene bez potvrde.,1
"Zdravo, u prilogu je materijal za obaveštenje o novom kolegi. Kolege iz drugog odeljenja su uključene u ovaj proces. Kontakt: tim@firma.rs. Puno pozdrava.",0
